,시험명,전체,국어,영어,수학,과학,사회,역사,평균
2999,AI진단평가,359,93.0,72.0,88.0,61.0,45.0,,71.8
3000,AI진단평가,167,47.0,40.0,50.0,0.0,30.0,,33.4
3001,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3002,AI진단평가,33,33.0,0.0,0.0,0.0,0.0,,6.6
3003,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3004,AI진단평가,326,68.0,79.0,57.0,69.0,53.0,,65.2
3005,AI진단평가,301,79.0,100.0,74.0,0.0,48.0,,60.2
3006,AI진단평가,54,54.0,0.0,0.0,0.0,0.0,,10.8
3007,AI진단평가,173,58.0,54.0,23.0,38.0,0.0,,34.6
3008,AI진단평가,69,40.0,29.0,0.0,0.0,0.0,,13.8
3009,AI진단평가,207,40.0,29.0,32.0,45.0,61.0,,41.4
3010,AI진단평가,35,0.0,11.0,9.0,15.0,0.0,,7.0
3011,AI진단평가,101,72.0,29.0,0.0,0.0,0.0,,20.2
3012,AI진단평가,141,11.0,47.0,23.0,15.0,45.0,,28.2
3013,AI진단평가,329,79.0,86.0,55.0,38.0,71.0,,65.8
3014,AI진단평가,291,86.0,51.0,55.0,69.0,30.0,,58.2
3015,AI진단평가,360,47.0,93.0,82.0,38.0,100.0,,72.0
3016,AI진단평가,245,29.0,54.0,46.0,45.0,71.0,,49.0
3017,AI진단평가,399,65.0,100.0,94.0,71.0,69.0,,79.8
3018,AI진단평가,341,93.0,93.0,32.0,33.0,90.0,,68.2
3019,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3020,AI진단평가,362,86.0,79.0,88.0,63.0,46.0,,72.4
3021,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3022,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3023,AI진단평가,264,72.0,36.0,63.0,45.0,48.0,,52.8
3024,AI진단평가,64,11.0,29.0,9.0,0.0,15.0,,12.8
3025,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3026,AI진단평가,349,47.0,72.0,63.0,67.0,100.0,,69.8
3027,AI진단평가,311,47.0,86.0,88.0,0.0,90.0,,62.2
3028,AI진단평가,112,40.0,0.0,9.0,33.0,30.0,,22.4
3029,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3030,AI진단평가,317,68.0,100.0,37.0,67.0,45.0,,63.4
3031,AI진단평가,246,58.0,22.0,23.0,53.0,90.0,,49.2
3032,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3033,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3034,AI진단평가,367,68.0,93.0,82.0,71.0,53.0,,73.4
3035,AI진단평가,40,40.0,0.0,0.0,0.0,0.0,,8.0
3036,AI진단평가,398,100.0,100.0,83.0,15.0,100.0,,79.6
3037,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3038,AI진단평가,80,40.0,40.0,,,,,40.0
3039,AI진단평가,239,29.0,40.0,46.0,71.0,53.0,,47.8
3040,AI진단평가,147,61.0,86.0,0.0,0.0,0.0,,29.4
3041,AI진단평가,237,86.0,86.0,65.0,0.0,0.0,,47.4
3042,AI진단평가,252,61.0,47.0,46.0,53.0,45.0,,50.4
3043,AI진단평가,260,33.0,36.0,76.0,48.0,67.0,,52.0
3044,AI진단평가,219,61.0,36.0,36.0,71.0,15.0,,43.8
3045,AI진단평가,189,33.0,36.0,52.0,30.0,38.0,,37.8
3046,AI진단평가,264,33.0,54.0,65.0,67.0,45.0,,52.8
3047,AI진단평가,179,61.0,47.0,18.0,30.0,23.0,,35.8
3048,AI진단평가,233,54.0,58.0,76.0,0.0,45.0,,46.6
3049,AI진단평가,309,47.0,79.0,32.0,61.0,90.0,,61.8
3050,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3051,AI진단평가,230,22.0,33.0,55.0,38.0,82.0,,46.0
3052,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3053,AI진단평가,111,25.0,86.0,0.0,0.0,0.0,,22.2
3054,AI진단평가,251,29.0,65.0,56.0,71.0,30.0,,50.2
3055,AI진단평가,193,40.0,36.0,41.0,38.0,38.0,,38.6
3056,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3057,AI진단평가,319,54.0,72.0,94.0,38.0,61.0,,63.8
3058,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3059,AI진단평가,384,65.0,93.0,88.0,48.0,90.0,,76.8
3060,AI진단평가,257,47.0,40.0,65.0,67.0,38.0,,51.4
3061,AI진단평가,231,47.0,58.0,51.0,30.0,45.0,,46.2
3062,AI진단평가,273,86.0,72.0,32.0,30.0,53.0,,54.6
3063,AI진단평가,273,79.0,72.0,77.0,15.0,30.0,,54.6
3064,AI진단평가,307,61.0,93.0,82.0,15.0,56.0,,61.4
3065,AI진단평가,395,93.0,100.0,68.0,63.0,71.0,,79.0
3066,AI진단평가,294,44.0,72.0,62.0,53.0,63.0,,58.8
3067,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3068,AI진단평가,346,93.0,93.0,37.0,33.0,90.0,,69.2
3069,AI진단평가,51,51.0,0.0,0.0,0.0,0.0,,10.2
3070,AI진단평가,296,65.0,65.0,57.0,48.0,61.0,,59.2
3071,AI진단평가,137,22.0,22.0,32.0,23.0,38.0,,27.4
3072,AI진단평가,299,65.0,79.0,23.0,71.0,61.0,,59.8
3073,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3074,AI진단평가,250,40.0,54.0,62.0,38.0,56.0,,50.0
3075,AI진단평가,59,22.0,0.0,14.0,23.0,0.0,,11.8
3076,AI진단평가,219,36.0,86.0,36.0,15.0,46.0,,43.8
3077,AI진단평가,347,100.0,86.0,60.0,71.0,30.0,,69.4
3078,AI진단평가,151,18.0,68.0,32.0,0.0,33.0,,30.2
3079,AI진단평가,189,18.0,29.0,48.0,48.0,46.0,,37.8
3080,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3081,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3082,AI진단평가,225,47.0,18.0,46.0,53.0,61.0,,45.0
3083,AI진단평가,320,79.0,100.0,66.0,30.0,45.0,,64.0
3084,AI진단평가,290,51.0,86.0,55.0,45.0,53.0,,58.0
3085,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3086,AI진단평가,347,58.0,54.0,76.0,69.0,90.0,,69.4
3087,AI진단평가,256,61.0,58.0,46.0,30.0,61.0,,51.2
3088,AI진단평가,172,51.0,36.0,32.0,53.0,0.0,,34.4
3089,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3090,AI진단평가,179,40.0,29.0,9.0,48.0,53.0,,35.8
3091,AI진단평가,172,33.0,47.0,62.0,15.0,15.0,,34.4
3092,AI진단평가,98,40.0,58.0,0.0,0.0,0.0,,19.6
3093,AI진단평가,187,40.0,65.0,37.0,30.0,15.0,,37.4
3094,AI진단평가,303,58.0,29.0,88.0,,90.0,38.0,60.6
3095,AI진단평가,241,65.0,47.0,46.0,38.0,45.0,,48.2
3096,AI진단평가,317,65.0,86.0,42.0,53.0,71.0,,63.4
3097,AI진단평가,153,51.0,61.0,41.0,0.0,0.0,,30.6
3098,AI진단평가,211,47.0,29.0,23.0,30.0,82.0,,42.2
3099,AI진단평가,151,72.0,79.0,0.0,0.0,0.0,,30.2
3100,AI진단평가,268,65.0,58.0,46.0,38.0,61.0,,53.6
3101,AI진단평가,269,79.0,72.0,65.0,15.0,38.0,,53.8
3102,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3103,AI진단평가,51,51.0,0.0,0.0,0.0,0.0,,10.2
3104,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
3105,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3106,AI진단평가,275,65.0,47.0,69.0,38.0,56.0,,55.0
3107,AI진단평가,307,93.0,61.0,62.0,38.0,53.0,,61.4
3108,AI진단평가,292,29.0,86.0,37.0,79.0,61.0,,58.4
3109,AI진단평가,313,86.0,40.0,34.0,,63.0,90.0,62.6
3110,AI진단평가,385,72.0,86.0,76.0,61.0,90.0,,77.0
3111,AI진단평가,90,29.0,61.0,0.0,0.0,0.0,,18.0
3112,AI진단평가,214,29.0,0.0,42.0,53.0,90.0,,42.8
3113,AI진단평가,243,65.0,36.0,66.0,38.0,38.0,,48.6
3114,AI진단평가,237,47.0,47.0,60.0,30.0,53.0,,47.4
3115,AI진단평가,18,0.0,0.0,18.0,0.0,0.0,,3.6
3116,AI진단평가,297,86.0,47.0,36.0,61.0,67.0,,59.4
3117,AI진단평가,264,65.0,58.0,65.0,38.0,38.0,,52.8
3118,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
3119,AI진단평가,275,65.0,29.0,82.0,38.0,61.0,,55.0
3120,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3121,AI진단평가,347,93.0,86.0,63.0,23.0,82.0,,69.4
3122,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3123,AI진단평가,137,72.0,65.0,0.0,0.0,0.0,,27.4
3124,AI진단평가,140,68.0,72.0,,,,,70.0
3125,AI진단평가,165,79.0,86.0,0.0,0.0,0.0,,33.0
3126,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3127,AI진단평가,360,100.0,61.0,51.0,69.0,79.0,,72.0
3128,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3129,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3130,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3131,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3132,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3133,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3134,AI진단평가,278,93.0,54.0,55.0,23.0,53.0,,55.6
3135,AI진단평가,237,51.0,72.0,23.0,30.0,61.0,,47.4
3136,AI진단평가,65,47.0,18.0,0.0,0.0,0.0,,13.0
3137,AI진단평가,284,43.0,65.0,60.0,53.0,63.0,,56.8
3138,AI진단평가,285,54.0,93.0,55.0,38.0,45.0,,57.0
3139,AI진단평가,203,36.0,72.0,32.0,15.0,48.0,,40.6
3140,AI진단평가,22,22.0,0.0,0.0,0.0,0.0,,4.4
3141,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
3142,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
3143,AI진단평가,192,47.0,36.0,41.0,38.0,30.0,,38.4
3144,AI진단평가,188,36.0,72.0,27.0,38.0,15.0,,37.6
3145,AI진단평가,170,36.0,54.0,27.0,53.0,0.0,,34.0
3146,AI진단평가,383,72.0,79.0,94.0,48.0,90.0,,76.6
3147,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
3148,AI진단평가,338,72.0,72.0,88.0,,53.0,53.0,67.6
3149,AI진단평가,336,58.0,93.0,76.0,30.0,79.0,,67.2
3150,AI진단평가,222,68.0,47.0,51.0,,56.0,,55.5
3151,AI진단평가,430,54.0,86.0,100.0,90.0,100.0,,86.0
3152,AI진단평가,154,22.0,47.0,32.0,0.0,53.0,,30.8
3153,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3154,AI진단평가,22,11.0,11.0,0.0,0.0,0.0,,4.4
3155,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3156,AI진단평가,253,47.0,58.0,41.0,38.0,69.0,,50.6
3157,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3158,AI진단평가,295,47.0,93.0,71.0,,15.0,69.0,59.0
3159,AI진단평가,166,40.0,58.0,23.0,0.0,45.0,,33.2
3160,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3161,AI진단평가,292,72.0,72.0,50.0,53.0,45.0,,58.4
3162,AI진단평가,251,11.0,79.0,83.0,48.0,30.0,,50.2
3163,AI진단평가,406,93.0,86.0,74.0,100.0,53.0,,81.2
3164,AI진단평가,211,58.0,36.0,57.0,15.0,45.0,,42.2
3165,AI진단평가,396,47.0,93.0,55.0,30.0,100.0,71.0,66.0
3166,AI진단평가,291,47.0,72.0,74.0,53.0,45.0,,58.2
3167,AI진단평가,43,43.0,0.0,0.0,0.0,0.0,,8.6
3168,AI진단평가,273,58.0,61.0,94.0,30.0,30.0,,54.6
3169,AI진단평가,148,58.0,58.0,32.0,0.0,0.0,,29.6
3170,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
3171,AI진단평가,233,54.0,54.0,32.0,48.0,45.0,,46.6
3172,AI진단평가,248,65.0,43.0,65.0,45.0,30.0,,49.6
3173,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3174,AI진단평가,226,54.0,40.0,46.0,56.0,30.0,,45.2
3175,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3176,AI진단평가,94,47.0,47.0,0.0,0.0,0.0,,18.8
3177,AI진단평가,229,47.0,72.0,65.0,15.0,30.0,,45.8
3178,AI진단평가,83,54.0,29.0,0.0,0.0,0.0,,16.6
3179,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3180,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3181,AI진단평가,425,72.0,100.0,94.0,,69.0,90.0,85.0
3182,AI진단평가,356,79.0,93.0,88.0,48.0,48.0,,71.2
3183,AI진단평가,251,61.0,47.0,60.0,45.0,38.0,,50.2
3184,AI진단평가,215,72.0,44.0,46.0,30.0,23.0,,43.0
3185,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3186,AI진단평가,354,65.0,86.0,89.0,53.0,61.0,,70.8
3187,AI진단평가,137,72.0,65.0,0.0,0.0,0.0,,27.4
3188,AI진단평가,131,36.0,11.0,23.0,23.0,38.0,,26.2
3189,AI진단평가,308,93.0,79.0,60.0,15.0,61.0,,61.6
3190,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3191,AI진단평가,108,18.0,11.0,18.0,23.0,38.0,,21.6
3192,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3193,AI진단평가,352,72.0,93.0,88.0,61.0,38.0,,70.4
3194,AI진단평가,163,11.0,47.0,14.0,61.0,30.0,,32.6
3195,AI진단평가,284,47.0,54.0,32.0,90.0,61.0,,56.8
3196,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3197,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3198,AI진단평가,187,40.0,65.0,14.0,53.0,15.0,,37.4
3199,AI진단평가,232,65.0,18.0,32.0,46.0,71.0,,46.4
3200,AI진단평가,369,93.0,86.0,52.0,,48.0,90.0,73.8
3201,AI진단평가,252,47.0,54.0,37.0,53.0,61.0,,50.4
3202,AI진단평가,291,79.0,65.0,46.0,38.0,63.0,,58.2
3203,AI진단평가,297,65.0,68.0,88.0,15.0,61.0,,59.4
3204,AI진단평가,212,29.0,65.0,65.0,23.0,30.0,,42.4
3205,AI진단평가,285,40.0,68.0,62.0,69.0,46.0,,57.0
3206,AI진단평가,18,18.0,0.0,0.0,0.0,0.0,,3.6
3207,AI진단평가,72,72.0,0.0,0.0,0.0,0.0,,14.4
3208,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3209,AI진단평가,126,54.0,72.0,0.0,0.0,0.0,,25.2
3210,AI진단평가,323,58.0,29.0,77.0,69.0,90.0,,64.6
3211,AI진단평가,90,36.0,54.0,0.0,0.0,0.0,,18.0
3212,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3213,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3214,AI진단평가,182,33.0,18.0,70.0,38.0,23.0,,36.4
3215,AI진단평가,158,54.0,22.0,14.0,38.0,30.0,,31.6
3216,AI진단평가,240,43.0,54.0,52.0,38.0,53.0,,48.0
3217,AI진단평가,69,33.0,36.0,0.0,0.0,0.0,,13.8
3218,AI진단평가,215,29.0,29.0,37.0,67.0,53.0,,43.0
3219,AI진단평가,263,54.0,65.0,43.0,30.0,71.0,,52.6
3220,AI진단평가,188,65.0,58.0,65.0,,0.0,0.0,37.6
3221,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
3222,AI진단평가,416,86.0,86.0,94.0,71.0,79.0,,83.2
3223,AI진단평가,168,68.0,100.0,0.0,,0.0,0.0,33.6
3224,AI진단평가,359,58.0,100.0,100.0,30.0,71.0,,71.8
3225,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3226,AI진단평가,406,79.0,65.0,82.0,90.0,90.0,,81.2
3227,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3228,AI진단평가,72,72.0,,,,,,72.0
3229,AI진단평가,58,58.0,0.0,0.0,0.0,0.0,,11.6
3230,AI진단평가,116,51.0,65.0,0.0,0.0,0.0,,23.2
3231,AI진단평가,298,58.0,93.0,71.0,23.0,53.0,,59.6
3232,AI진단평가,123,47.0,0.0,23.0,38.0,15.0,,24.6
3233,AI진단평가,116,22.0,29.0,32.0,,33.0,0.0,23.2
3234,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3235,AI진단평가,216,33.0,29.0,55.0,38.0,61.0,,43.2
3236,AI진단평가,162,54.0,51.0,27.0,15.0,15.0,,32.4
3237,AI진단평가,153,22.0,18.0,60.0,38.0,15.0,,30.6
3238,AI진단평가,162,93.0,29.0,40.0,0.0,0.0,,32.4
3239,AI진단평가,72,72.0,0.0,0.0,0.0,0.0,,14.4
3240,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3241,AI진단평가,179,79.0,40.0,60.0,0.0,0.0,,35.8
3242,AI진단평가,311,72.0,86.0,77.0,61.0,15.0,,62.2
3243,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3244,AI진단평가,253,54.0,51.0,57.0,30.0,61.0,,50.6
3245,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3246,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3247,AI진단평가,270,65.0,58.0,46.0,38.0,63.0,,54.0
3248,AI진단평가,119,72.0,47.0,0.0,,0.0,0.0,23.8
3249,AI진단평가,254,54.0,33.0,62.0,,90.0,15.0,50.8
3250,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3251,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3252,AI진단평가,268,65.0,65.0,77.0,0.0,61.0,,53.6
3253,AI진단평가,148,65.0,0.0,23.0,45.0,15.0,,29.6
3254,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3255,AI진단평가,326,65.0,93.0,77.0,53.0,38.0,,65.2
3256,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3257,AI진단평가,375,79.0,93.0,94.0,38.0,71.0,,75.0
3258,AI진단평가,189,29.0,40.0,38.0,67.0,15.0,,37.8
3259,AI진단평가,356,86.0,93.0,94.0,38.0,45.0,,71.2
3260,AI진단평가,338,72.0,86.0,52.0,,90.0,38.0,67.6
3261,AI진단평가,389,86.0,86.0,89.0,,90.0,38.0,77.8
3262,AI진단평가,200,100.0,100.0,0.0,0.0,0.0,,40.0
3263,AI진단평가,312,40.0,72.0,62.0,67.0,71.0,,62.4
3264,AI진단평가,212,65.0,29.0,65.0,30.0,23.0,,42.4
3265,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3266,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3267,AI진단평가,300,47.0,72.0,36.0,45.0,100.0,,60.0
3268,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3269,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
3270,AI진단평가,239,47.0,51.0,32.0,30.0,79.0,,47.8
3271,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3272,AI진단평가,172,40.0,61.0,71.0,0.0,0.0,,34.4
3273,AI진단평가,352,75.0,86.0,82.0,30.0,79.0,,70.4
3274,AI진단평가,324,100.0,72.0,46.0,53.0,53.0,,64.8
3275,AI진단평가,229,58.0,58.0,14.0,61.0,38.0,,45.8
3276,AI진단평가,80,22.0,58.0,0.0,0.0,0.0,,16.0
3277,AI진단평가,328,79.0,79.0,56.0,53.0,61.0,,65.6
3278,AI진단평가,105,47.0,58.0,0.0,0.0,0.0,,21.0
3279,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3280,AI진단평가,270,72.0,79.0,28.0,30.0,61.0,,54.0
3281,AI진단평가,196,58.0,65.0,43.0,15.0,15.0,,39.2
3282,AI진단평가,247,72.0,47.0,27.0,,30.0,71.0,49.4
3283,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3284,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3285,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3286,AI진단평가,79,0.0,79.0,0.0,0.0,0.0,,15.8
3287,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3288,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3289,AI진단평가,299,65.0,65.0,71.0,45.0,53.0,,59.8
3290,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
3291,AI진단평가,159,0.0,65.0,18.0,53.0,23.0,,31.8
3292,AI진단평가,219,36.0,93.0,37.0,0.0,53.0,,43.8
3293,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3294,AI진단평가,196,40.0,40.0,48.0,15.0,53.0,,39.2
3295,AI진단평가,319,61.0,93.0,41.0,53.0,71.0,,63.8
3296,AI진단평가,128,40.0,61.0,27.0,,,,42.66666666666666
3297,AI진단평가,254,51.0,61.0,51.0,38.0,53.0,,50.8
3298,AI진단평가,355,47.0,86.0,100.0,69.0,53.0,,71.0
3299,AI진단평가,318,86.0,86.0,70.0,23.0,53.0,,63.6
3300,AI진단평가,47,47.0,,,,,,47.0
3301,AI진단평가,257,51.0,93.0,60.0,15.0,38.0,,51.4
3302,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3303,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3304,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3305,AI진단평가,225,40.0,43.0,56.0,15.0,71.0,,45.0
3306,AI진단평가,378,68.0,100.0,88.0,61.0,61.0,,75.6
3307,AI진단평가,194,51.0,58.0,32.0,23.0,30.0,,38.8
3308,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
3309,AI진단평가,175,47.0,40.0,50.0,23.0,15.0,,35.0
3310,AI진단평가,363,86.0,54.0,66.0,67.0,90.0,,72.6
3311,AI진단평가,344,65.0,93.0,82.0,48.0,56.0,,68.8
3312,AI진단평가,185,40.0,54.0,61.0,15.0,15.0,,37.0
3313,AI진단평가,68,68.0,0.0,0.0,0.0,0.0,,13.6
3314,AI진단평가,65,65.0,,,,,,65.0
3315,AI진단평가,219,54.0,29.0,83.0,15.0,38.0,,43.8
3316,AI진단평가,81,43.0,0.0,0.0,38.0,0.0,,16.2
3317,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
3318,AI진단평가,160,58.0,11.0,23.0,53.0,15.0,,32.0
3319,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3320,AI진단평가,147,47.0,100.0,0.0,0.0,0.0,,29.4
3321,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3322,AI진단평가,257,40.0,47.0,36.0,67.0,67.0,,51.4
3323,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3324,AI진단평가,293,79.0,72.0,71.0,15.0,56.0,,58.6
3325,AI진단평가,329,72.0,54.0,94.0,56.0,53.0,,65.8
3326,AI진단평가,72,72.0,,,,,,72.0
3327,AI진단평가,154,47.0,29.0,18.0,15.0,45.0,,30.8
3328,AI진단평가,299,72.0,54.0,51.0,53.0,69.0,,59.8
3329,AI진단평가,313,61.0,65.0,88.0,61.0,38.0,,62.6
3330,AI진단평가,187,58.0,29.0,32.0,30.0,38.0,,37.4
3331,AI진단평가,192,65.0,47.0,27.0,53.0,0.0,,38.4
3332,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3333,AI진단평가,161,61.0,100.0,0.0,0.0,0.0,,32.2
3334,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3335,AI진단평가,243,72.0,36.0,36.0,46.0,53.0,,48.6
3336,AI진단평가,254,58.0,72.0,56.0,,45.0,23.0,50.8
3337,AI진단평가,129,18.0,40.0,18.0,23.0,30.0,,25.8
3338,AI진단평가,129,93.0,36.0,0.0,0.0,0.0,,25.8
3339,AI진단평가,217,43.0,93.0,43.0,15.0,23.0,,43.4
3340,AI진단평가,328,100.0,61.0,51.0,53.0,63.0,,65.6
3341,AI진단평가,229,65.0,43.0,23.0,45.0,53.0,,45.8
3342,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3343,AI진단평가,298,68.0,47.0,51.0,61.0,71.0,,59.6
3344,AI진단평가,209,54.0,65.0,37.0,0.0,53.0,,41.8
3345,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3346,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3347,AI진단평가,363,65.0,86.0,80.0,79.0,53.0,,72.6
3348,AI진단평가,83,65.0,18.0,,,,,41.5
3349,AI진단평가,126,54.0,72.0,0.0,0.0,0.0,,25.2
3350,AI진단평가,40,40.0,,,,,,40.0
3351,AI진단평가,159,11.0,29.0,36.0,30.0,53.0,,31.8
3352,AI진단평가,197,58.0,40.0,46.0,15.0,38.0,,39.4
3353,AI진단평가,133,58.0,29.0,46.0,,,,44.333333333333336
3354,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3355,AI진단평가,241,58.0,36.0,94.0,38.0,15.0,,48.2
3356,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
3357,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3358,AI진단평가,127,25.0,0.0,57.0,15.0,30.0,,25.4
3359,AI진단평가,196,47.0,58.0,46.0,30.0,15.0,,39.2
3360,AI진단평가,320,54.0,86.0,56.0,71.0,53.0,,64.0
3361,AI진단평가,368,65.0,93.0,94.0,53.0,63.0,,73.6
3362,AI진단평가,288,58.0,65.0,37.0,46.0,82.0,,57.6
3363,AI진단평가,244,58.0,29.0,66.0,38.0,53.0,,48.8
3364,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
3365,AI진단평가,177,47.0,79.0,51.0,0.0,0.0,,35.4
3366,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3367,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3368,AI진단평가,65,65.0,0.0,0.0,0.0,0.0,,13.0
3369,AI진단평가,342,68.0,72.0,88.0,61.0,53.0,,68.4
3370,AI진단평가,326,43.0,100.0,51.0,61.0,71.0,,65.2
3371,AI진단평가,234,44.0,43.0,71.0,15.0,61.0,,46.8
3372,AI진단평가,40,40.0,0.0,0.0,0.0,0.0,,8.0
3373,AI진단평가,239,61.0,47.0,9.0,53.0,69.0,,47.8
3374,AI진단평가,238,54.0,86.0,37.0,46.0,15.0,,47.6
3375,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
3376,AI진단평가,189,47.0,47.0,50.0,15.0,30.0,,37.8
3377,AI진단평가,40,40.0,,,,,,40.0
3378,AI진단평가,339,86.0,93.0,46.0,53.0,61.0,,67.8
3379,AI진단평가,241,54.0,18.0,60.0,79.0,30.0,,48.2
3380,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3381,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
3382,AI진단평가,192,22.0,40.0,62.0,30.0,38.0,,38.4
3383,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
3384,AI진단평가,90,36.0,54.0,,,,,45.0
3385,AI진단평가,313,68.0,72.0,57.0,53.0,63.0,,62.6
